scenario_id,hour,wind_mw,da_price,si
18_11_1,4,84.403,0.09,1
18_11_1,5,55.505,0.05,1
18_11_1,6,29.529,6.37,0
18_11_1,7,8.849,12.08,1
18_11_1,8,3.295,11.18,1
18_11_1,9,4.302,25.29,0
18_11_1,10,7.505,11.56,1
18_11_1,11,16.761,11.22,0
18_11_1,12,28.887,11.07,1
18_11_1,13,40.888,4.92,1
18_11_1,14,49.324,4.96,1
18_11_1,15,49.29,11.61,0
18_11_1,16,45.298,36.27,1
18_11_1,17,42.724,36.17,1
18_11_1,18,46.125,25.97,0
18_11_1,19,58.582,16.96,0
18_11_1,20,69.104,0.09,1
18_11_1,21,79.216,12.91,0
18_11_1,22,90.724,0.09,0
18_11_1,23,100.385,22.88,1
18_11_2,0,148.681,0.08,0
18_11_2,1,152.461,-4.09,1
18_11_2,2,145.659,-4.0,0
18_11_2,3,125.632,0.06,1
18_11_2,4,84.403,0.09,0
18_11_2,5,55.505,0.05,1
18_11_2,6,29.529,6.37,0
18_11_2,7,8.849,12.08,1
18_11_2,8,3.295,11.18,0
18_11_2,9,4.302,25.29,1
18_11_2,10,7.505,11.56,1
18_11_2,11,16.761,11.22,1
18_11_2,12,28.887,11.07,1
18_11_2,13,40.888,4.92,0
18_11_2,14,49.324,4.96,1
18_11_2,15,49.29,11.61,0
18_11_2,16,45.298,36.27,0
18_11_2,17,42.724,36.17,0
18_11_2,18,46.125,25.97,1
18_11_2,19,58.582,16.96,1
18_11_2,20,69.104,0.09,0
18_11_2,21,79.216,12.91,1
18_11_2,22,90.724,0.09,0
18_11_2,23,100.385,22.88,0
18_11_3,0,148.681,0.08,0
18_11_3,1,152.461,-4.09,0
18_11_3,2,145.659,-4.0,0
18_11_3,3,125.632,0.06,1
18_11_3,4,84.403,0.09,1
18_11_3,5,55.505,0.05,0
18_11_3,6,29.529,6.37,0
18_11_3,7,8.849,12.08,0
18_11_3,8,3.295,11.18,1
18_11_3,9,4.302,25.29,0
18_11_3,10,7.505,11.56,1
18_11_3,11,16.761,11.22,1
18_11_3,12,28.887,11.07,1
18_11_3,13,40.888,4.92,1
18_11_3,14,49.324,4.96,0
18_11_3,15,49.29,11.61,1
18_11_3,16,45.298,36.27,1
18_11_3,17,42.724,36.17,1
18_11_3,18,46.125,25.97,0
18_11_3,19,58.582,16.96,0
18_11_3,20,69.104,0.09,0
18_11_3,21,79.216,12.91,1
18_11_3,22,90.724,0.09,1
18_11_3,23,100.385,22.88,1
18_12_0,0,148.681,30.94,0
18_12_0,1,152.461,30.77,0
18_12_0,2,145.659,32.07,0
18_12_0,3,125.632,34.37,0
18_12_0,4,84.403,36.64,0
18_12_0,5,55.505,41.93,1
18_12_0,6,29.529,40.64,1
18_12_0,7,8.849,38.34,0
18_12_0,8,3.295,36.7,0
18_12_0,9,4.302,36.59,0
18_12_0,10,7.505,36.53,0
18_12_0,11,16.761,36.3,0
18_12_0,12,28.887,36.11,1
18_12_0,13,40.888,36.05,0
18_12_0,14,49.324,36.02,1
18_12_0,15,49.29,36.69,1
18_12_0,16,45.298,42.47,0
18_12_0,17,42.724,55.36,1
18_12_0,18,46.125,51.81,1
18_12_0,19,58.582,45.41,0
18_12_0,20,69.104,38.48,0
18_12_0,21,79.216,33.95,1
18_12_0,22,90.724,31.02,1
18_12_0,23,100.385,30.17,1
18_12_1,0,148.681,30.94,1
18_12_1,1,152.461,30.77,1
18_12_1,2,145.659,32.07,1
18_12_1,3,125.632,34.37,1
18_12_1,4,84.403,36.64,1
18_12_1,5,55.505,41.93,1
18_12_1,6,29.529,40.64,0
18_12_1,7,8.849,38.34,1
18_12_1,8,3.295,36.7,1
18_12_1,9,4.302,36.59,0
18_12_1,10,7.505,36.53,1
18_12_1,11,16.761,36.3,0
18_12_1,12,28.887,36.11,1
18_12_1,13,40.888,36.05,1
18_12_1,14,49.324,36.02,1
18_12_1,15,49.29,36.69,0
18_12_1,16,45.298,42.47,1
18_12_1,17,42.724,55.36,1
18_12_1,18,46.125,51.81,0
18_12_1,19,58.582,45.41,0
18_12_1,20,69.104,38.48,1
18_12_1,21,79.216,33.95,0
18_12_1,22,90.724,31.02,0
18_12_1,23,100.385,30.17,1
18_12_2,0,148.681,30.94,0
18_12_2,1,152.461,30.77,1
18_12_2,2,145.659,32.07,0
18_12_2,3,125.632,34.37,1
18_12_2,4,84.403,36.64,0
18_12_2,5,55.505,41.93,1
18_12_2,6,29.529,40.64,0
18_12_2,7,8.849,38.34,1
18_12_2,8,3.295,36.7,0
18_12_2,9,4.302,36.59,1
18_12_2,10,7.505,36.53,1
18_12_2,11,16.761,36.3,1
18_12_2,12,28.887,36.11,1
18_12_2,13,40.888,36.05,0
18_12_2,14,49.324,36.02,1
18_12_2,15,49.29,36.69,0
18_12_2,16,45.298,42.47,0
18_12_2,17,42.724,55.36,0
18_12_2,18,46.125,51.81,1
18_12_2,19,58.582,45.41,1
18_12_2,20,69.104,38.48,0
18_12_2,21,79.216,33.95,1
18_12_2,22,90.724,31.02,0
18_12_2,23,100.385,30.17,0
18_12_3,0,148.681,30.94,0
18_12_3,1,152.461,30.77,0
18_12_3,2,145.659,32.07,0
18_12_3,3,125.632,34.37,1
18_12_3,4,84.403,36.64,1
18_12_3,5,55.505,41.93,0
18_12_3,6,29.529,40.64,0
18_12_3,7,8.849,38.34,0
18_12_3,8,3.295,36.7,1
18_12_3,9,4.302,36.59,0
18_12_3,10,7.505,36.53,1
18_12_3,11,16.761,36.3,1
18_12_3,12,28.887,36.11,1
18_12_3,13,40.888,36.05,1
18_12_3,14,49.324,36.02,0
18_12_3,15,49.29,36.69,1
18_12_3,16,45.298,42.47,1
18_12_3,17,42.724,55.36,1
18_12_3,18,46.125,51.81,0
18_12_3,19,58.582,45.41,0
18_12_3,20,69.104,38.48,0
18_12_3,21,79.216,33.95,1
18_12_3,22,90.724,31.02,1
18_12_3,23,100.385,30.17,1
18_13_0,0,148.681,37.02,0
18_13_0,1,152.461,37.0,0
18_13_0,2,145.659,36.37,0
18_13_0,3,125.632,36.06,0
18_13_0,4,84.403,40.07,0
18_13_0,5,55.505,42.8,1
18_13_0,6,29.529,64.1,1
18_13_0,7,8.849,55.59,0
18_13_0,8,3.295,50.72,0
18_13_0,9,4.302,45.18,0
18_13_0,10,7.505,41.85,0
18_13_0,11,16.761,41.07,0
18_13_0,12,28.887,40.82,1
18_13_0,13,40.888,41.04,0
18_13_0,14,49.324,41.97,1
18_13_0,15,49.29,43.26,1
18_13_0,16,45.298,49.92,0
18_13_0,17,42.724,51.07,1
18_13_0,18,46.125,43.18,1
18_13_0,19,58.582,41.95,0
18_13_0,20,69.104,42.18,0
18_13_0,21,79.216,41.69,1
18_13_0,22,90.724,40.4,1
18_13_0,23,100.385,37.1,1
18_13_1,0,148.681,37.02,1
18_13_1,1,152.461,37.0,1
18_13_1,2,145.659,36.37,1
18_13_1,3,125.632,36.06,1
18_13_1,4,84.403,40.07,1
18_13_1,5,55.505,42.8,1
18_13_1,6,29.529,64.1,0
18_13_1,7,8.849,55.59,1
18_13_1,8,3.295,50.72,1
18_13_1,9,4.302,45.18,0
18_13_1,10,7.505,41.85,1
18_13_1,11,16.761,41.07,0
18_13_1,12,28.887,40.82,1
18_13_1,13,40.888,41.04,1
18_13_1,14,49.324,41.97,1
18_13_1,15,49.29,43.26,0
18_13_1,16,45.298,49.92,1
18_13_1,17,42.724,51.07,1
18_13_1,18,46.125,43.18,0
18_13_1,19,58.582,41.95,0
18_13_1,20,69.104,42.18,1
18_13_1,21,79.216,41.69,0
18_13_1,22,90.724,40.4,0
18_13_1,23,100.385,37.1,1
18_13_2,0,148.681,37.02,0
18_13_2,1,152.461,37.0,1
18_13_2,2,145.659,36.37,0
18_13_2,3,125.632,36.06,1
18_13_2,4,84.403,40.07,0
18_13_2,5,55.505,42.8,1
18_13_2,6,29.529,64.1,0
18_13_2,7,8.849,55.59,1
18_13_2,8,3.295,50.72,0
18_13_2,9,4.302,45.18,1
18_13_2,10,7.505,41.85,1
18_13_2,11,16.761,41.07,1
18_13_2,12,28.887,40.82,1
18_13_2,13,40.888,41.04,0
18_13_2,14,49.324,41.97,1
18_13_2,15,49.29,43.26,0
18_13_2,16,45.298,49.92,0
18_13_2,17,42.724,51.07,0
18_13_2,18,46.125,43.18,1
18_13_2,19,58.582,41.95,1
18_13_2,20,69.104,42.18,0
18_13_2,21,79.216,41.69,1
18_13_2,22,90.724,40.4,0
18_13_2,23,100.385,37.1,0
18_13_3,0,148.681,37.02,0
18_13_3,1,152.461,37.0,0
18_13_3,2,145.659,36.37,0
18_13_3,3,125.632,36.06,1
18_13_3,4,84.403,40.07,1
18_13_3,5,55.505,42.8,0
18_13_3,6,29.529,64.1,0
18_13_3,7,8.849,55.59,0
18_13_3,8,3.295,50.72,1
18_13_3,9,4.302,45.18,0
18_13_3,10,7.505,41.85,1
18_13_3,11,16.761,41.07,1
18_13_3,12,28.887,40.82,1
18_13_3,13,40.888,41.04,1
18_13_3,14,49.324,41.97,0
18_13_3,15,49.29,43.26,1
18_13_3,16,45.298,49.92,1
18_13_3,17,42.724,51.07,1
18_13_3,18,46.125,43.18,0
18_13_3,19,58.582,41.95,0
18_13_3,20,69.104,42.18,0
18_13_3,21,79.216,41.69,1
18_13_3,22,90.724,40.4,1
18_13_3,23,100.385,37.1,1
18_14_0,0,148.681,35.0,0
18_14_0,1,152.461,34.03,0
18_14_0,2,145.659,34.3,0
18_14_0,3,125.632,34.03,0
18_14_0,4,84.403,33.37,0
18_14_0,5,55.505,34.04,1
18_14_0,6,29.529,36.23,1
18_14_0,7,8.849,36.8,0
18_14_0,8,3.295,37.18,0
18_14_0,9,4.302,37.88,0
18_14_0,10,7.505,37.4,0
18_14_0,11,16.761,36.83,0
18_14_0,12,28.887,36.25,1
18_14_0,13,40.888,35.85,0
18_14_0,14,49.324,36.22,1
18_14_0,15,49.29,37.13,1
18_14_0,16,45.298,38.91,0
18_14_0,17,42.724,41.65,1
18_14_0,18,46.125,42.34,1
18_14_0,19,58.582,41.71,0
18_14_0,20,69.104,43.33,0
18_14_0,21,79.216,38.94,1
18_14_0,22,90.724,37.3,1
18_14_0,23,100.385,35.0,1
18_14_1,0,148.681,35.0,1
18_14_1,1,152.461,34.03,1
18_14_1,2,145.659,34.3,1
18_14_1,3,125.632,34.03,1
18_14_1,4,84.403,33.37,1
18_14_1,5,55.505,34.04,1
18_14_1,6,29.529,36.23,0
18_14_1,7,8.849,36.8,1
18_14_1,8,3.295,37.18,1
18_14_1,9,4.302,37.88,0
18_14_1,10,7.505,37.4,1
18_14_1,11,16.761,36.83,0
18_14_1,12,28.887,36.25,1
18_14_1,13,40.888,35.85,1
18_14_1,14,49.324,36.22,1
18_14_1,15,49.29,37.13,0
18_14_1,16,45.298,38.91,1
18_14_1,17,42.724,41.65,1
18_14_1,18,46.125,42.34,0
18_14_1,19,58.582,41.71,0
18_14_1,20,69.104,43.33,1
18_14_1,21,79.216,38.94,0
18_14_1,22,90.724,37.3,0
18_14_1,23,100.385,35.0,1
18_14_2,0,148.681,35.0,0
18_14_2,1,152.461,34.03,1
18_14_2,2,145.659,34.3,0
18_14_2,3,125.632,34.03,1
18_14_2,4,84.403,33.37,0
18_14_2,5,55.505,34.04,1
18_14_2,6,29.529,36.23,0
18_14_2,7,8.849,36.8,1
18_14_2,8,3.295,37.18,0
18_14_2,9,4.302,37.88,1
18_14_2,10,7.505,37.4,1
18_14_2,11,16.761,36.83,1
18_14_2,12,28.887,36.25,1
18_14_2,13,40.888,35.85,0
18_14_2,14,49.324,36.22,1
18_14_2,15,49.29,37.13,0
18_14_2,16,45.298,38.91,0
18_14_2,17,42.724,41.65,0
18_14_2,18,46.125,42.34,1
18_14_2,19,58.582,41.71,1
18_14_2,20,69.104,43.33,0
18_14_2,21,79.216,38.94,1
18_14_2,22,90.724,37.3,0
18_14_2,23,100.385,35.0,0
18_14_3,0,148.681,35.0,0
18_14_3,1,152.461,34.03,0
18_14_3,2,145.659,34.3,0
18_14_3,3,125.632,34.03,1
18_14_3,4,84.403,33.37,1
18_14_3,5,55.505,34.04,0
18_14_3,6,29.529,36.23,0
18_14_3,7,8.849,36.8,0
18_14_3,8,3.295,37.18,1
18_14_3,9,4.302,37.88,0
18_14_3,10,7.505,37.4,1
18_14_3,11,16.761,36.83,1
18_14_3,12,28.887,36.25,1
18_14_3,13,40.888,35.85,1
18_14_3,14,49.324,36.22,0
18_14_3,15,49.29,37.13,1
18_14_3,16,45.298,38.91,1
18_14_3,17,42.724,41.65,1
18_14_3,18,46.125,42.34,0
18_14_3,19,58.582,41.71,0
18_14_3,20,69.104,43.33,0
18_14_3,21,79.216,38.94,1
18_14_3,22,90.724,37.3,1
18_14_3,23,100.385,35.0,1
18_15_0,0,148.681,36.81,0
18_15_0,1,152.461,35.61,0
18_15_0,2,145.659,34.36,0
18_15_0,3,125.632,34.03,0
18_15_0,4,84.403,35.0,0
18_15_0,5,55.505,35.9,1
18_15_0,6,29.529,36.79,1
18_15_0,7,8.849,36.8,0
18_15_0,8,3.295,36.22,0
18_15_0,9,4.302,36.01,0
18_15_0,10,7.505,35.31,0
18_15_0,11,16.761,34.93,0
18_15_0,12,28.887,34.68,1
18_15_0,13,40.888,34.24,0
18_15_0,14,49.324,34.22,1
18_15_0,15,49.29,35.6,1
18_15_0,16,45.298,36.92,0
18_15_0,17,42.724,38.38,1
18_15_0,18,46.125,37.53,1
18_15_0,19,58.582,37.46,0
18_15_0,20,69.104,37.95,0
18_15_0,21,79.216,37.29,1
18_15_0,22,90.724,35.35,1
18_15_0,23,100.385,33.47,1
18_15_1,0,148.681,36.81,1
18_15_1,1,152.461,35.61,1
18_15_1,2,145.659,34.36,1
18_15_1,3,125.632,34.03,1
18_15_1,4,84.403,35.0,1
18_15_1,5,55.505,35.9,1
18_15_1,6,29.529,36.79,0
18_15_1,7,8.849,36.8,1
18_15_1,8,3.295,36.22,1
18_15_1,9,4.302,36.01,0
18_15_1,10,7.505,35.31,1
18_15_1,11,16.761,34.93,0
18_15_1,12,28.887,34.68,1
18_15_1,13,40.888,34.24,1
18_15_1,14,49.324,34.22,1
18_15_1,15,49.29,35.6,0
18_15_1,16,45.298,36.92,1
18_15_1,17,42.724,38.38,1
18_15_1,18,46.125,37.53,0
18_15_1,19,58.582,37.46,0
18_15_1,20,69.104,37.95,1
18_15_1,21,79.216,37.29,0
18_15_1,22,90.724,35.35,0
18_15_1,23,100.385,33.47,1
18_15_2,0,148.681,36.81,0
18_15_2,1,152.461,35.61,1
18_15_2,2,145.659,34.36,0
18_15_2,3,125.632,34.03,1
18_15_2,4,84.403,35.0,0
18_15_2,5,55.505,35.9,1
18_15_2,6,29.529,36.79,0
18_15_2,7,8.849,36.8,1
18_15_2,8,3.295,36.22,0
18_15_2,9,4.302,36.01,1
18_15_2,10,7.505,35.31,1
18_15_2,11,16.761,34.93,1
18_15_2,12,28.887,34.68,1
18_15_2,13,40.888,34.24,0
18_15_2,14,49.324,34.22,1
18_15_2,15,49.29,35.6,0
18_15_2,16,45.298,36.92,0
18_15_2,17,42.724,38.38,0
18_15_2,18,46.125,37.53,1
18_15_2,19,58.582,37.46,1
18_15_2,20,69.104,37.95,0
18_15_2,21,79.216,37.29,1
18_15_2,22,90.724,35.35,0
18_15_2,23,100.385,33.47,0
18_15_3,0,148.681,36.81,0
18_15_3,1,152.461,35.61,0
18_15_3,2,145.659,34.36,0
18_15_3,3,125.632,34.03,1
18_15_3,4,84.403,35.0,1
18_15_3,5,55.505,35.9,0
18_15_3,6,29.529,36.79,0
18_15_3,7,8.849,36.8,0
18_15_3,8,3.295,36.22,1
18_15_3,9,4.302,36.01,0
18_15_3,10,7.505,35.31,1
18_15_3,11,16.761,34.93,1
18_15_3,12,28.887,34.68,1
18_15_3,13,40.888,34.24,1
18_15_3,14,49.324,34.22,0
18_15_3,15,49.29,35.6,1
18_15_3,16,45.298,36.92,1
18_15_3,17,42.724,38.38,1
18_15_3,18,46.125,37.53,0
18_15_3,19,58.582,37.46,0
18_15_3,20,69.104,37.95,0
18_15_3,21,79.216,37.29,1
18_15_3,22,90.724,35.35,1
18_15_3,23,100.385,33.47,1
18_16_0,0,148.681,26.7,0
18_16_0,1,152.461,27.0,0
18_16_0,2,145.659,27.26,0
18_16_0,3,125.632,27.9,0
18_16_0,4,84.403,28.81,0
18_16_0,5,55.505,40.52,1
18_16_0,6,29.529,41.95,1
18_16_0,7,8.849,41.77,0
18_16_0,8,3.295,36.49,0
18_16_0,9,4.302,32.54,0
18_16_0,10,7.505,31.28,0
18_16_0,11,16.761,30.04,0
18_16_0,12,28.887,28.72,1
18_16_0,13,40.888,28.71,0
18_16_0,14,49.324,30.88,1
18_16_0,15,49.29,34.6,1
18_16_0,16,45.298,42.96,0
18_16_0,17,42.724,50.85,1
18_16_0,18,46.125,47.99,1
18_16_0,19,58.582,44.05,0
18_16_0,20,69.104,40.95,0
18_16_0,21,79.216,28.34,1
18_16_0,22,90.724,27.46,1
18_16_0,23,100.385,24.31,1
18_16_1,0,148.681,26.7,1
18_16_1,1,152.461,27.0,1
18_16_1,2,145.659,27.26,1
18_16_1,3,125.632,27.9,1
18_16_1,4,84.403,28.81,1
18_16_1,5,55.505,40.52,1
18_16_1,6,29.529,41.95,0
18_16_1,7,8.849,41.77,1
18_16_1,8,3.295,36.49,1
18_16_1,9,4.302,32.54,0
18_16_1,10,7.505,31.28,1
18_16_1,11,16.761,30.04,0
18_16_1,12,28.887,28.72,1
18_16_1,13,40.888,28.71,1
18_16_1,14,49.324,30.88,1
18_16_1,15,49.29,34.6,0
18_16_1,16,45.298,42.96,1
18_16_1,17,42.724,50.85,1
18_16_1,18,46.125,47.99,0
18_16_1,19,58.582,44.05,0
18_16_1,20,69.104,40.95,1
18_16_1,21,79.216,28.34,0
18_16_1,22,90.724,27.46,0
18_16_1,23,100.385,24.31,1
18_16_2,0,148.681,26.7,0
18_16_2,1,152.461,27.0,1
18_16_2,2,145.659,27.26,0
18_16_2,3,125.632,27.9,1
18_16_2,4,84.403,28.81,0
18_16_2,5,55.505,40.52,1
18_16_2,6,29.529,41.95,0
18_16_2,7,8.849,41.77,1
18_16_2,8,3.295,36.49,0
18_16_2,9,4.302,32.54,1
18_16_2,10,7.505,31.28,1
18_16_2,11,16.761,30.04,1
18_16_2,12,28.887,28.72,1
18_16_2,13,40.888,28.71,0
18_16_2,14,49.324,30.88,1
18_16_2,15,49.29,34.6,0
18_16_2,16,45.298,42.96,0
18_16_2,17,42.724,50.85,0
18_16_2,18,46.125,47.99,1
18_16_2,19,58.582,44.05,1
18_16_2,20,69.104,40.95,0
18_16_2,21,79.216,28.34,1
18_16_2,22,90.724,27.46,0
18_16_2,23,100.385,24.31,0
18_16_3,0,148.681,26.7,0
18_16_3,1,152.461,27.0,0
18_16_3,2,145.659,27.26,0
18_16_3,3,125.632,27.9,1
18_16_3,4,84.403,28.81,1
18_16_3,5,55.505,40.52,0
18_16_3,6,29.529,41.95,0
18_16_3,7,8.849,41.77,0
18_16_3,8,3.295,36.49,1
18_16_3,9,4.302,32.54,0
18_16_3,10,7.505,31.28,1
18_16_3,11,16.761,30.04,1
18_16_3,12,28.887,28.72,1
18_16_3,13,40.888,28.71,1
18_16_3,14,49.324,30.88,0
18_16_3,15,49.29,34.6,1
18_16_3,16,45.298,42.96,1
18_16_3,17,42.724,50.85,1
18_16_3,18,46.125,47.99,0
18_16_3,19,58.582,44.05,0
18_16_3,20,69.104,40.95,0
18_16_3,21,79.216,28.34,1
18_16_3,22,90.724,27.46,1
18_16_3,23,100.385,24.31,1
18_17_0,0,148.681,28.43,0
18_17_0,1,152.461,28.27,0
18_17_0,2,145.659,29.68,0
18_17_0,3,125.632,32.64,0
18_17_0,4,84.403,36.64,0
18_17_0,5,55.505,49.42,1
18_17_0,6,29.529,45.84,1
18_17_0,7,8.849,37.77,0
18_17_0,8,3.295,36.54,0
18_17_0,9,4.302,35.92,0
18_17_0,10,7.505,35.34,0
18_17_0,11,16.761,35.16,0
18_17_0,12,28.887,35.01,1
18_17_0,13,40.888,34.91,0
18_17_0,14,49.324,34.98,1
18_17_0,15,49.29,38.53,1
18_17_0,16,45.298,49.26,0
18_17_0,17,42.724,65.18,1
18_17_0,18,46.125,67.93,1
18_17_0,19,58.582,52.74,0
18_17_0,20,69.104,39.97,0
18_17_0,21,79.216,35.95,1
18_17_0,22,90.724,33.01,1
18_17_0,23,100.385,31.45,1
18_17_1,0,148.681,28.43,1
18_17_1,1,152.461,28.27,1
18_17_1,2,145.659,29.68,1
18_17_1,3,125.632,32.64,1
18_17_1,4,84.403,36.64,1
18_17_1,5,55.505,49.42,1
18_17_1,6,29.529,45.84,0
18_17_1,7,8.849,37.77,1
18_17_1,8,3.295,36.54,1
18_17_1,9,4.302,35.92,0
18_17_1,10,7.505,35.34,1
18_17_1,11,16.761,35.16,0
18_17_1,12,28.887,35.01,1
18_17_1,13,40.888,34.91,1
18_17_1,14,49.324,34.98,1
18_17_1,15,49.29,38.53,0
18_17_1,16,45.298,49.26,1
18_17_1,17,42.724,65.18,1
18_17_1,18,46.125,67.93,0
18_17_1,19,58.582,52.74,0
18_17_1,20,69.104,39.97,1
18_17_1,21,79.216,35.95,0
18_17_1,22,90.724,33.01,0
18_17_1,23,100.385,31.45,1
18_17_2,0,148.681,28.43,0
18_17_2,1,152.461,28.27,1
18_17_2,2,145.659,29.68,0
18_17_2,3,125.632,32.64,1
18_17_2,4,84.403,36.64,0
18_17_2,5,55.505,49.42,1
18_17_2,6,29.529,45.84,0
18_17_2,7,8.849,37.77,1
18_17_2,8,3.295,36.54,0
18_17_2,9,4.302,35.92,1
18_17_2,10,7.505,35.34,1
18_17_2,11,16.761,35.16,1
18_17_2,12,28.887,35.01,1
18_17_2,13,40.888,34.91,0
18_17_2,14,49.324,34.98,1
18_17_2,15,49.29,38.53,0
18_17_2,16,45.298,49.26,0
18_17_2,17,42.724,65.18,0
18_17_2,18,46.125,67.93,1
18_17_2,19,58.582,52.74,1
18_17_2,20,69.104,39.97,0
18_17_2,21,79.216,35.95,1
18_17_2,22,90.724,33.01,0
18_17_2,23,100.385,31.45,0
18_17_3,0,148.681,28.43,0
18_17_3,1,152.461,28.27,0
18_17_3,2,145.659,29.68,0
18_17_3,3,125.632,32.64,1
18_17_3,4,84.403,36.64,1
18_17_3,5,55.505,49.42,0
18_17_3,6,29.529,45.84,0
18_17_3,7,8.849,37.77,0
18_17_3,8,3.295,36.54,1
18_17_3,9,4.302,35.92,0
18_17_3,10,7.505,35.34,1
18_17_3,11,16.761,35.16,1
18_17_3,12,28.887,35.01,1
18_17_3,13,40.888,34.91,1
18_17_3,14,49.324,34.98,0
18_17_3,15,49.29,38.53,1
18_17_3,16,45.298,49.26,1
18_17_3,17,42.724,65.18,1
18_17_3,18,46.125,67.93,0
18_17_3,19,58.582,52.74,0
18_17_3,20,69.104,39.97,0
18_17_3,21,79.216,35.95,1
18_17_3,22,90.724,33.01,1
18_17_3,23,100.385,31.45,1
18_18_0,0,148.681,36.3,0
18_18_0,1,152.461,36.02,0
18_18_0,2,145.659,35.4,0
18_18_0,3,125.632,36.75,0
18_18_0,4,84.403,40.65,0
18_18_0,5,55.505,50.0,1
18_18_0,6,29.529,60.42,1
18_18_0,7,8.849,58.37,0
18_18_0,8,3.295,58.42,0
18_18_0,9,4.302,57.3,0
18_18_0,10,7.505,58.26,0
18_18_0,11,16.761,58.77,0
18_18_0,12,28.887,58.6,1
18_18_0,13,40.888,57.05,0
18_18_0,14,49.324,59.23,1
18_18_0,15,49.29,58.4,1
18_18_0,16,45.298,63.45,0
18_18_0,17,42.724,59.36,1
18_18_0,18,46.125,58.07,1
18_18_0,19,58.582,53.93,0
18_18_0,20,69.104,50.17,0
18_18_0,21,79.216,46.36,1
18_18_0,22,90.724,41.58,1
18_18_0,23,100.385,39.07,1
18_18_1,0,148.681,36.3,1
18_18_1,1,152.461,36.02,1
18_18_1,2,145.659,35.4,1
18_18_1,3,125.632,36.75,1
18_18_1,4,84.403,40.65,1
18_18_1,5,55.505,50.0,1
18_18_1,6,29.529,60.42,0
18_18_1,7,8.849,58.37,1
18_18_1,8,3.295,58.42,1
18_18_1,9,4.302,57.3,0
18_18_1,10,7.505,58.26,1
18_18_1,11,16.761,58.77,0
18_18_1,12,28.887,58.6,1
18_18_1,13,40.888,57.05,1
18_18_1,14,49.324,59.23,1
18_18_1,15,49.29,58.4,0
18_18_1,16,45.298,63.45,1
18_18_1,17,42.724,59.36,1
18_18_1,18,46.125,58.07,0
18_18_1,19,58.582,53.93,0
18_18_1,20,69.104,50.17,1
18_18_1,21,79.216,46.36,0
18_18_1,22,90.724,41.58,0
18_18_1,23,100.385,39.07,1
18_18_2,0,148.681,36.3,0
18_18_2,1,152.461,36.02,1
18_18_2,2,145.659,35.4,0
18_18_2,3,125.632,36.75,1
18_18_2,4,84.403,40.65,0
18_18_2,5,55.505,50.0,1
18_18_2,6,29.529,60.42,0
18_18_2,7,8.849,58.37,1
18_18_2,8,3.295,58.42,0
18_18_2,9,4.302,57.3,1
18_18_2,10,7.505,58.26,1
18_18_2,11,16.761,58.77,1
18_18_2,12,28.887,58.6,1
18_18_2,13,40.888,57.05,0
18_18_2,14,49.324,59.23,1
18_18_2,15,49.29,58.4,0
18_18_2,16,45.298,63.45,0
18_18_2,17,42.724,59.36,0
18_18_2,18,46.125,58.07,1
18_18_2,19,58.582,53.93,1
18_18_2,20,69.104,50.17,0
18_18_2,21,79.216,46.36,1
18_18_2,22,90.724,41.58,0
18_18_2,23,100.385,39.07,0
18_18_3,0,148.681,36.3,0
18_18_3,1,152.461,36.02,0
18_18_3,2,145.659,35.4,0
18_18_3,3,125.632,36.75,1
18_18_3,4,84.403,40.65,1
18_18_3,5,55.505,50.0,0
18_18_3,6,29.529,60.42,0
18_18_3,7,8.849,58.37,0
18_18_3,8,3.295,58.42,1
18_18_3,9,4.302,57.3,0
18_18_3,10,7.505,58.26,1
18_18_3,11,16.761,58.77,1
18_18_3,12,28.887,58.6,1
18_18_3,13,40.888,57.05,1
18_18_3,14,49.324,59.23,0
18_18_3,15,49.29,58.4,1
18_18_3,16,45.298,63.45,1
18_18_3,17,42.724,59.36,1
18_18_3,18,46.125,58.07,0
18_18_3,19,58.582,53.93,0
18_18_3,20,69.104,50.17,0
18_18_3,21,79.216,46.36,1
18_18_3,22,90.724,41.58,1
18_18_3,23,100.385,39.07,1
18_19_0,0,148.681,43.41,0
18_19_0,1,152.461,43.09,0
18_19_0,2,145.659,43.32,0
18_19_0,3,125.632,43.3,0
18_19_0,4,84.403,43.88,0
18_19_0,5,55.505,44.99,1
18_19_0,6,29.529,46.14,1
18_19_0,7,8.849,45.9,0
18_19_0,8,3.295,44.65,0
18_19_0,9,4.302,44.04,0
18_19_0,10,7.505,43.82,0
18_19_0,11,16.761,43.45,0
18_19_0,12,28.887,43.18,1
18_19_0,13,40.888,42.96,0
18_19_0,14,49.324,43.02,1
18_19_0,15,49.29,43.46,1
18_19_0,16,45.298,44.13,0
18_19_0,17,42.724,44.99,1
18_19_0,18,46.125,45.27,1
18_19_0,19,58.582,44.11,0
18_19_0,20,69.104,42.96,0
18_19_0,21,79.216,41.47,1
18_19_0,22,90.724,40.25,1
18_19_0,23,100.385,38.07,1
18_19_1,0,148.681,43.41,1
18_19_1,1,152.461,43.09,1
18_19_1,2,145.659,43.32,1
18_19_1,3,125.632,43.3,1
18_19_1,4,84.403,43.88,1
18_19_1,5,55.505,44.99,1
18_19_1,6,29.529,46.14,0
18_19_1,7,8.849,45.9,1
18_19_1,8,3.295,44.65,1
18_19_1,9,4.302,44.04,0
18_19_1,10,7.505,43.82,1
18_19_1,11,16.761,43.45,0
